Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","40127","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","48347","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","48108","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","49335","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","48862","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","45044","E","Estimated value"
"QV","Value of Agricultural Production","807","North Macedonia","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","43145","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","154134","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","52994","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","173223","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","124115","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","101948","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","147784","E","Estimated value"
"QV","Value of Agricultural Production","578","Norway","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","66195","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","2909","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","3630","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","3666","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","11002","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","6392","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","9113","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","1003","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","4250","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","3822","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","3860","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","3059","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","3782","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","3788","E","Estimated value"
"QV","Value of Agricultural Production","512","Oman","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","8428","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","1447428","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","1674231","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","1933378","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","2192563","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","2335977","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","2694050","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","2415120","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","4084148","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","3946430","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","4064290","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","4615808","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","5110845","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","4014073","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","5410461","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","9","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","14","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","7","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","98","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","23","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","4","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","7762881","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","7297943","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","7086314","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","7347814","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","7992905","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","7627542","E","Estimated value"
"QV","Value of Agricultural Production","586","Pakistan","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","8195585","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","21346","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","42668","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","21229","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","21229","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","16022","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","21308","E","Estimated value"
"QV","Value of Agricultural Production","275","Palestine","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","22051","E","Estimated value"
